gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	Gene_log2_P.value
RPPH1	14_20808512	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
RPS11	19_49996008	"NA"	0.41268795691001614	0.057871648997662874	4.110999436856172
RPS12	6_133131139	"NA"	0.23429558878924617	0.3917770847598119	1.351895078778036
RPS18	6_33240207	"NA"	0.1525655461191917	0.5596041172334765	0.8375215178556262
RPS19	19_42362412	"NA"	0.20097547428454554	0.47658055668442467	1.0692080005709965
RPS21	20_60958237	"NA"	0.18690237433472578	0.47602254039003977	1.0708982059360594
RPS23	5_81566390	"NA"	0.45603324024972025	0.09956632192415182	3.3281983531976214
RPS3AP2	16_1522211	DOWN	-0.30097490359305556	0.6191725001090134	0.6915866977548077
RPS3AP22	5_87673026	"NA"	-0.029378683391835914	0.9593151126265153	0.0599233101436466
RPS4X	X_71488734	"NA"	0.6202568111502131	0.019731830607302117	5.663331382442908
RPS6KA3	X_20276677	UP	-0.07386676245755197	0.8294247921586212	0.2698169237108489
RPS6KA3	X_20276677	UP	-0.07386676245755197	0.8294247921586212	0.2698169237108489
RPS6KA3	X_20276677	UP	-0.07386676245755197	0.8294247921586212	0.2698169237108489
RPS7	2_3621510	"NA"	0.06074826220612728	0.808401005004767	0.3068569796089866
RPSAP58	19_23929223	UP	0.20917804110310767	0.7228544647986468	0.4682228820791412
RPSAP64	21_40263800	"NA"	0.26694360734416556	0.7218097578572948	0.47030944830340304
RPTOR	17_78518325	"NA"	0.21477959779021027	0.3851814228523335	1.3763899706392886
RPUSD4	11_126077102	"NA"	-0.16672825975487005	0.4147321147755093	1.269748328247616
RRAGB	X_55741897	UP	0.29145233000643334	0.37808096318469575	1.4032328851032156
RRAGC	1_39323109	"NA"	0.11942392935581836	0.5745798500729071	0.7994206949678764
RRAGD	6_90120477	"NA"	0.06125574796174593	0.9133424779010579	0.13077216291149005
RRBP1	20_17660712	UP	-0.4742376964280215	0.16407844273490235	2.6075423904806994
RRM2	2_10261498	"NA"	-0.2050719218593846	0.6553468101059392	0.6096695106707052
RRNAD1	1_156696068	"NA"	-0.07427046762470901	0.810735422523638	0.3026969164368428
RRS1	8_67336948	"NA"	0.021622469498907115	0.9530423466912052	0.06938777581605496
RS1	X_18679641	"NA"	-2.3962107988715116	0.1296114406404669	2.9477350261494606
RSAD1	17_48551347	"NA"	-0.019754241879212486	0.932214738139985	0.10126577309247449
RSBN1L	7_77325125	"NA"	-0.033394504303878136	0.8981239915555235	0.15501346322404058
RSBN1L-AS1	7_77325125	"NA"	0	1	-0
RSG1	1_16560582	"NA"	0	1	-0
RTCA	1_100726257	"NA"	0.08212926189098102	0.656662458417459	0.6067761165822202
RTN2	19_45981987	"NA"	-0.474887899762408	0.5504993242546194	0.8611873020243443
RTN4	2_55339661	"NA"	0.11193212359132065	0.573426538900884	0.8023194190241602
RTN4R	22_20250324	"NA"	0.3358895463633984	0.6888872699598547	0.537660176364203
RUVBL1	3_127790589	"NA"	-0.3662216916203098	0.17414102408994123	2.5216719821961893
RUVBL1-AS1	3_127790589	"NA"	-0.02174701601343898	0.9650701529972218	0.05129427613095116
RUVBL2	19_49496478	"NA"	-0.07372520107255465	0.8380539732189982	0.25488493403206297
RWDD2A	6_83890347	"NA"	-1.8613597119116565	0.02260402193358026	5.46727669556843
RWDD3	1_95698761	"NA"	-0.43209924019641877	0.12150697699691884	3.040888938341399
RXRB	6_33165153	"NA"	0.046930836453475955	0.8293236747894188	0.2699928171994441
S100A10	1_151964788	"NA"	-0.4591131250817382	0.6033350748030832	0.7289686392035934
S100Z	5_76145259	"NA"	0.8188970824333603	0.3258456764672907	1.6177392424237085
SACM1L	3_45726569	"NA"	0.004873524274422003	0.9833420646138553	0.024234736227166268
SAMD1	19_14196474	"NA"	-0.08272713163398215	0.7759525286859433	0.3659597011402594
SAMD11	1_850619	UP	-0.21385367759857998	0.8376074457163236	0.25565382806005454
SAP25	7_100162503	"NA"	0.0024910990489142026	0.9947725915009092	0.007561336679601438
SAPCD1	6_31729710	"NA"	-0.6408221905328133	0.09073238183040304	3.462238658109999
SAPCD1-AS1	6_31729710	"NA"	0.7534552738856592	0.3249536634246265	1.6216940823261545
SARM1	17_26684016	DOWN	-0.8143652306946154	0.2845364994484666	1.8133143660961748
SASH3	X_128913814	"NA"	0.2338330723714801	0.6120044515821969	0.7083859480932876
SAT1	X_23759553	UP	0.033458917468613514	0.953757959580616	0.06830490288822516
SAT1	X_23759553	UP	0.033458917468613514	0.953757959580616	0.06830490288822516
SAT1	X_23759553	UP	0.033458917468613514	0.953757959580616	0.06830490288822516
SAT1	X_23759553	UP	0.033458917468613514	0.953757959580616	0.06830490288822516
SAT1	X_23759553	UP	0.033458917468613514	0.953757959580616	0.06830490288822516
SATB2	2_200335376	"NA"	-0.22900366503864542	0.8262787835318585	0.2752994709170982
SBNO2	19_1086677	"NA"	-0.5438684391902457	0.18399663598319288	2.4422487052068726
SBSN	19_36018840	"NA"	-0.516594608182456	0.4590261324779853	1.1233518059036045
SC5D	11_121162346	"NA"	-0.28996822843585246	0.35318963016628413	1.5014851095660422
SCARA5	8_27844326	"NA"	0.6588868860667692	0.5527092540950816	0.8554073268706348
SCARB2	4_77132533	"NA"	-0.5279564979130322	0.08850977522893731	3.498019391126927
SCARNA10	12_6609864	"NA"	0.6297713306442655	0.43720832770252716	1.1936072139582492
SCARNA11	12_6685050	"NA"	-0.301428233876909	0.7109486703424059	0.49218269216738125
SCARNA12	12_7063703	"NA"	-0.23852911655813258	0.6188859409562572	0.6922545458341435
SCARNA18	5_82359953	"NA"	0.020230318643796874	0.9812833749307217	0.02725827692240194
SCFD2	4_54225912	"NA"	0.11278402415644262	0.6003351821555989	0.7361598764742906
SCGB1D4	11_62065719	"NA"	0.45123436356407876	0.36760729524209257	1.4437626973976432
SCGB2B2	19_35165102	"NA"	0.6567439435529256	0.18156583558198472	2.4614353320899376
SCGB3A2	5_147248607	"NA"	0.01072244423499047	0.9927556836900012	0.010489379446955516
SCHIP1	3_159555708	UP	-4.353222062689849	0.06707918593885807	3.897991009058196
SCLY	2_238966208	"NA"	-0.06875773081291836	0.7655415973473059	0.38544732309803464
SCML1	X_17755143	"NA"	-0.05070412585429529	0.9477207553074178	0.07746606137476642
SCML2	X_18371224	"NA"	0.41739959062657483	0.470983292357099	1.0862522122490617
SCN1B	19_35522760	"NA"	-0.16939530111188805	0.8151548058487349	0.29485402766397767
SCN1B	19_35517519	"NA"	-0.16939530111188805	0.8151548058487349	0.29485402766397767
SCN2A	2_166095630	"NA"	-2.405519886576607	0.2499260019740529	2.0004270895509637
SCN2B	11_118047283	"NA"	0.2648005961954216	0.730925844411698	0.4522030489371514
SCN4B	11_118019282	"NA"	0.4421472989881057	0.5809894239494565	0.7834161931414569
SCNN1D	1_1212439	"NA"	0.28224016521908624	0.6361134830910506	0.6526439286107498
SCOC	4_141176696	UP	-0.2706296660535896	0.38005398788170364	1.3957237223395156
SCRN2	17_45915207	"NA"	-7.370634250465358e-4	0.9983406058341555	0.002395988228641818
SCYL3	1_169856423	"NA"	-0.06050191304243757	0.79560658665111506	0.32987287491283346
SDAD1	4_76911969	"NA"	-0.2810871974191702	0.21939970152358437	2.188366531820539
SDCCAG3	9_139300346	"NA"	0	1	-0
SDF2	17_26989146	"NA"	-0.1934724561088732	0.2564683549165468	1.9631472691386125
SDF4	1_1160798	"NA"	-0.23776114318684094	0.41164835876129957	1.2805156208017816
SDHAF1	19_36482725	"NA"	0.13709117406012616	0.621591609624871	0.68596106481337
SDHC	1_161283731	"NA"	0.34267805157176223	0.040414886766159556	4.628969384230711
SDHD	11_112037372	"NA"	-0.10489376847568099	0.7103777894473591	0.4933416195550186
SDIM1	6_166308469	"NA"	0	1	-0
SDR39U1	14_24908556	"NA"	-0.0689105955857956	0.8096187604112437	0.3046853744713897
SEC14L2	22_30802336	"NA"	0.1490590203604385	0.7536254527882565	0.4080804038335738
SEC14L2	22_30789929	"NA"	0.1490590203604385	0.7536254527882565	0.4080804038335738
SEC14L3	22_30860223	"NA"	-0.546636496732406	0.6847570521278523	0.5463358759538025
SEC14L4	22_30901148	"NA"	-0.3382951921201188	0.8096858379622636	0.3045658510038915
SEC14L5	16_5005567	"NA"	2.394567685502972	0.007300661147874542	7.097757164290123
SEC16A	9_139370394	"NA"	-0.03661759373643214	0.8284452724376289	0.27152169954164584
SEC23B	20_18487874	"NA"	-0.48548486186513706	0.09635803061715653	3.3754512819589926
SEC24B	4_110354879	"NA"	-0.11647749393402673	0.556952484989123	0.8443738419980857
SEC24B-AS1	4_110354879	"NA"	0.8655731338629298	0.021059149865271406	5.569408992248351
SEC62	3_169695571	"NA"	-0.26904262542219737	0.39723936618837996	1.3319194947034396
SEC62-AS1	3_169695571	"NA"	-0.0056658196546661155	0.9886364478756258	0.01648799986009392
SECTM1	17_80289387	"NA"	-1.8758260305728807	0.24415193609565536	2.0341488764674813
SELENBP1	1_151333183	"NA"	-0.6208313977277595	0.6532549190543099	0.6142820117086344
SELK	3_53925186	"NA"	0	1	-0
SEMA3G	3_52465419	"NA"	0.3874376200103431	0.5850966641851597	0.7732531019519305
SEMA4A	1_156107982	UP	-0.11895972306199454	0.8450462042336072	0.24289786970990435
SEMA4A	1_156107982	UP	-0.11895972306199454	0.8450462042336072	0.24289786970990435
SEMA4B	15_90762574	"NA"	-0.24244585542836727	0.5756041986696518	0.7968509792202139
SEMA4D	9_92110901	"NA"	-0.03365260927947755	0.9148772005031494	0.12834998440260367
SEMA6A	5_115907469	DOWN	0.1193146047748308	0.8135828524786102	0.29763882240873085
SEMA6B	19_4529824	UP	-1.7905387406952251	0.08774040549920144	3.510614815873301
SENCR	11_128559233	UP	-0.5145565831503534	0.28820340743431183	1.7948407022632398
SENCR	11_128559233	UP	-0.5145565831503534	0.28820340743431183	1.7948407022632398
SENP3	17_7466839	"NA"	-0.09446340497921035	0.6865032053922924	0.5426616383274143
SENP3	17_7457282	"NA"	-0.09446340497921035	0.6865032053922924	0.5426616383274143
SENP5	3_196594034	"NA"	-0.01800738369202115	0.929924921086883	0.10481385215920916
SEPN1	1_26122880	DOWN	0	1	-0
SEPT1	16_30392323	"NA"	0	1	-0
SEPT11	4_77866765	"NA"	0	1	-0
SEPT9	17_75420227	"NA"	0	1	-0
SERBP1	1_67895296	"NA"	-0.20446861015591367	0.46600622512430045	1.101578867698856
SERF2	15_44080885	DOWN	-0.2214557228715952	0.43302886832558674	1.2074648879448964
SERF2	15_44069260	"NA"	-0.2214557228715952	0.43302886832558674	1.2074648879448964
SERINC1	6_122787051	"NA"	-0.12131067180254451	0.6531698909986599	0.6144698059903291
SERPINB9	6_2900671	"NA"	-0.2121946226066287	0.7991203320839795	0.3235153333741985
SERPINI1	3_167447672	"NA"	0.26576876386329373	0.6346396779714389	0.6559903728389438
SETD1A	16_30960796	"NA"	0.01966066222746843	0.9284172355564443	0.10715478911470513
SETD3	14_99945358	"NA"	-0.18741840105381957	0.268257305463854	1.8983106343884724
SETD7	4_140473050	"NA"	-1.9959332627439044	0.005861622139602919	7.414484314739607
SETD9	5_56200127	"NA"	0.49476649403063355	0.1815323321798773	2.4617015696890334
SEZ6	17_27278716	"NA"	0.8007260385302297	0.028702581489553826	5.122675692083105
SF3A2	19_2235550	"NA"	0.1446164419487399	0.6200004580204576	0.6896588136078516
SF3B1	2_198299043	"NA"	-0.38264266315798423	0.12305638557014278	3.022608571659749
SF3B4	1_149898260	"NA"	0.060478072418463036	0.7674263120889125	0.3818998646489945
SFRP1	8_41158437	UP	2.0655124037440578	0.09554323305431577	3.3877024932825823
SFSWAP	12_132194170	"NA"	-0.06798790441404634	0.6254310461923782	0.6770772589373623
SFT2D3	2_128454454	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
SFXN4	10_120920964	"NA"	0.017979446011256783	0.9539379675518334	0.06803264083170674
SGK223	8_8238661	"NA"	0	1	-0
SGMS2	4_108744817	UP	-1.9858469754487558	0.17622564871149335	2.5045041787111533
SH2B1	16_28857441	"NA"	-0.18272234675575216	0.5438244242197754	0.8787871478103438
SH2B2	7_101926294	"NA"	-1.3812663765672402	0.023882926907127216	5.38787653677166
SH2D2A	1_156778196	"NA"	0.7992039595989708	0.23062589366528635	2.1163735933230923
SH3BGR	21_40815480	"NA"	0.1223950885371567	0.824649158601966	0.27814762983240043
SH3BGRL	X_80454016	UP	-0.11221631727617076	0.6732927611985734	0.5706941408844313
SH3BGRL	X_80454016	UP	-0.11221631727617076	0.6732927611985734	0.5706941408844313
SH3BGRL	X_80454016	UP	-0.11221631727617076	0.6732927611985734	0.5706941408844313
SH3BP4	2_235851546	UP	-4.429950285116037	0.11947463247554105	3.06522376527352
SH3GL1	19_4378050	"NA"	-0.23583922480211506	0.3717949859919051	1.4274207806100374
SH3KBP1	X_19902646	UP	0.2409046811284048	0.3487429818490536	1.5197639106435867
SH3KBP1	X_19902646	UP	0.2409046811284048	0.3487429818490536	1.5197639106435867
SH3PXD2B	5_171879373	"NA"	-0.14211541077142975	0.8936553445938635	0.16220955935863587
SH3TC2	5_148429361	UP	-0.41150255849097306	0.6948775012511574	0.5251694248413193
SH3YL1	2_262406	"NA"	0.005678719494936146	0.98514651376927	0.02158979268439062
SHBG	17_7516998	"NA"	0.1838817667088577	0.6643330751460902	0.5900213512348942
SHFM1	7_96132429	"NA"	0	1	-0
SHMT1	17_18256885	UP	-0.12313898208521756	0.6954857146590208	0.5239072129052484
SHOC2	10_112678100	"NA"	-0.17392813984658329	0.47601932211413345	1.0709079596892779
SHPRH	6_146284581	"NA"	-0.41419193135145527	0.2832880983174747	1.8196581033338692
SHQ1	3_72900519	"NA"	-0.42358697603336193	0.074471531788168	3.747167157449897
SHROOM2	X_9752452	UP	0.8551878895926883	0.4244526103333186	1.2363246074308891
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SHROOM4	X_50553957	UP	-1.4376239329695069	0.49219605995289595	1.0226949858705852
SIAH1	16_48416964	"NA"	0.34719387353483633	0.22813895971320464	2.1320152554908147
SIGLEC12	19_51987570	"NA"	-0.14995491803855687	0.8981028663798245	0.15504739789781027
SIGLEC14	19_52143468	"NA"	0.2987179587801059	0.7121718876972033	0.4897026070666254
SIGLEC17P	19_51666063	"NA"	0.5191039789019936	0.6074924197308039	0.7190616879549637
SIGLEC19P	19_51643530	DOWN	0	1	-0
SIGLEC27P	19_51987570	"NA"	0.6194000405374833	0.35522341261277435	1.4932014226948462
SIGLEC29P	19_52066346	"NA"	-0.5322377984772171	0.2323817749649446	2.1054311681359543
SIGLEC5	19_52143468	"NA"	0.05809441878925403	0.943002094349878	0.08466711984613404
SIGLEC7	19_51643530	DOWN	0.5079149824078655	0.6216701105782054	0.6857788780149016
SIGLEC8	19_51943445	"NA"	2.486483495977741	0.018063640379699777	5.790767520184709
SIGLECL1	19_51760252	"NA"	-1.8277617388623175	0.07307896717564888	3.7743999452605936
SIK3	11_116968002	"NA"	-0.04585114106224175	0.8232838746128651	0.28053812611038625
SIL1	5_138624870	"NA"	0.2684603945705968	0.3808526446658993	1.3926951809764279
SIM1	6_100912679	"NA"	1.3007649144918147	0.1761925100834603	2.504775498070119
SIM2	21_38064637	DOWN	-0.1436067563743918	0.774523482380813	0.3686191148773237
SIM2	21_38064637	UP	-0.1436067563743918	0.774523482380813	0.3686191148773237
SIPA1L1	14_71772895	"NA"	-0.06018453658850387	0.9046754673961125	0.14452774528461376
SIRPB1	20_1597364	"NA"	-0.4614120617294457	0.7211503974136725	0.4716279269944548
SIRT1	10_69642253	"NA"	0.015797599463851952	0.9440476882515915	0.08306835620452971
SIRT6	19_4151586	"NA"	-0.5081102036940548	0.15329316776918772	2.705634696945895
SKAP1	17_46229768	"NA"	-0.5835159343656455	0.5003120816565336	0.9990998035891044
SKAP1	17_46505978	DOWN	-0.5835159343656455	0.5003120816565336	0.9990998035891044
SKI	1_2155766	UP	0.2739253897732814	0.42188147465179626	1.2450903564999758
SKIV2L2	5_54598068	UP	0	1	-0
SLC10A2	13_103717950	DOWN	-1.1102253826447672	0.15017704608270555	2.735263774933327
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC10A3	X_153715829	UP	0.37740481417434335	0.28155773501662956	1.8284973094144095
SLC12A5	20_44643933	UP	-0.6440057047985339	0.5290245559007043	0.9185934049602498
SLC12A6	15_34626926	DOWN	-0.2268343718576773	0.533548891791161	0.9063076163160757
SLC12A6	15_34626926	DOWN	-0.2268343718576773	0.533548891791161	0.9063076163160757
SLC12A7	5_1073554	UP	-0.525519395396814	0.38430642874889875	1.3796709846157638
SLC12A7	5_1073554	UP	-0.525519395396814	0.38430642874889875	1.3796709846157638
SLC15A4	12_129304621	"NA"	-0.03201579008065192	0.9119386550323518	0.13299131551626495
SLC16A11	17_6943311	"NA"	-0.027462127741215925	0.9704714255216625	0.04324235991348181
SLC16A13	17_6939121	"NA"	-0.05734887531602695	0.916593173566838	0.12564655377250036
SLC16A2	X_73639486	UP	-0.7576147077899036	0.5875386150442325	0.7672444212487701
SLC16A6	17_66283756	"NA"	-0.7505274121884861	0.4826837241503603	1.0508499142275778
SLC18A1	8_20035451	"NA"	1.5523337912025164	0.0499545988004645	4.323238691712538
SLC18A3	10_50813430	UP	-0.3177316354868802	0.6536851869733747	0.6133320899598842
SLC18B1	6_133118369	"NA"	-1.4384178559801077	0.1053606062760674	3.246592542462764
SLC20A1	2_113402487	"NA"	-0.29158606522153185	0.17123584802626882	2.545943334995158
SLC22A18	11_2942005	"NA"	-0.58440489122682	0.38254653583963827	1.3862928361242228
SLC23A1	5_138715217	UP	-0.6927203379969504	0.25570013385198825	1.9674751790964233
SLC25A13	7_95944636	"NA"	-0.24533039507282517	0.41399945242910663	1.272299235322991
SLC25A13	7_95932648	"NA"	-0.24533039507282517	0.41399945242910663	1.272299235322991
SLC25A14	X_129460026	UP	-0.2822946272689544	0.21565881577181292	2.2131774026483937
SLC25A14	X_129460026	UP	-0.2822946272689544	0.21565881577181292	2.2131774026483937
SLC25A14	X_129460026	UP	-0.2822946272689544	0.21565881577181292	2.2131774026483937
SLC25A14	X_129460026	UP	-0.2822946272689544	0.21565881577181292	2.2131774026483937
SLC25A2	5_140680831	"NA"	-0.05115671094938801	0.9294509341518234	0.10554938781063974
SLC25A3	12_98986764	"NA"	0.0030023796544860204	0.9885287266405394	0.016645203612025653
SLC25A34	1_16064296	"NA"	-0.4190857902598697	0.3177512070106256	1.6540304894212934
SLC25A34	1_16059770	"NA"	-0.4190857902598697	0.3177512070106256	1.6540304894212934
SLC25A35	17_8198367	"NA"	-0.3634216776630006	0.44292788234313374	1.1748562770454045
SLC25A35	17_8161151	"NA"	-0.3634216776630006	0.44292788234313374	1.1748562770454045
SLC25A41	19_6417309	UP	0.21159186281653097	0.7438954564471972	0.4268282088534749
SLC25A43	X_118531883	UP	0.06066683124907346	0.8467518708619227	0.2399888255916249
SLC25A43	X_118531883	UP	0.06066683124907346	0.8467518708619227	0.2399888255916249
SLC25A5	X_118594133	UP	0.020089927492434434	0.9421361525584686	0.08599252928820779
SLC25A5-AS1	X_118594133	UP	-0.08097988600910178	0.7635325649448386	0.3892384050786912
SLC25A53	X_103394974	UP	-0.15671147042248235	0.6476012829936593	0.6268222510523866
SLC25A53	X_103394974	UP	-0.15671147042248235	0.6476012829936593	0.6268222510523866
SLC26A1	4_986189	"NA"	-0.34342253630719055	0.42609235299942383	1.2307619349197059
SLC26A10	12_57992706	"NA"	0.12641048150974576	0.908918360642796	0.13777737800942375
SLC26A2	5_149338010	"NA"	-0.3445872489327053	0.41998433469142693	1.251592578149486
SLC26A8	6_35983290	"NA"	-0.5457306825200949	0.4355406158420456	1.1991208329136207
SLC26A9	1_205903639	"NA"	-1.510677535882074	0.13700798903948092	2.867668074609615
SLC26A9	1_205911652	"NA"	-1.510677535882074	0.13700798903948092	2.867668074609615
SLC29A3	10_73076014	UP	-0.13547489804148682	0.6586146754016518	0.6024934361376681
SLC2A3	12_8085148	"NA"	-0.11818283918729211	0.8490547316641724	0.23607053927696844
SLC30A3	2_27497320	"NA"	-1.6580723643644288	0.08449236169828635	3.565035265398753
SLC30A4	15_45808568	"NA"	0.023765975753515134	0.9755405080799872	0.03572631473091153
SLC30A7	1_101360898	"NA"	-0.06611859221622574	0.761512339800175	0.3930606800733138
SLC34A1	5_176805703	"NA"	0.3367383339993908	0.6945960829309559	0.5257538200038377
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A2	X_48763998	UP	-0.02573365820491169	0.9271952038183597	0.10905499127525106
SLC35A3	1_100430956	"NA"	0.3211913324724014	0.177762496194611	2.4919771141463842
SLC35A5	3_112279729	"NA"	0.13940524018201916	0.6145101457571396	0.7024912647407224
SLC35B1	17_47786088	"NA"	-0.06992250856302906	0.7130343088921639	0.4879565987543275
SLC35B1	17_47779472	"NA"	-0.06992250856302906	0.7130343088921639	0.4879565987543275
SLC35B3	6_8425567	"NA"	-0.7008785793441721	0.0068734622633930915	7.184747295954753
SLC35C2	20_44991883	"NA"	0.07079431274786341	0.7836839254096581	0.351656189511482
SLC35D3	6_137242673	"NA"	-0.14327869930470305	0.8842868996507884	0.17741357871916666
SLC35G2	3_136523708	UP	0.43813883435800527	0.4718820574979471	1.0835017783624974
SLC35G5	8_11185481	"NA"	-0.7915211231634354	0.21579615536823651	2.2122589329371896
SLC35G6	17_7381160	"NA"	0.6613388825571213	0.08179168450215947	3.6119020133229913
SLC36A4	11_92929974	"NA"	-0.881401235806802	0.15173833160090236	2.7203425147408122
SLC37A4	11_118890596	"NA"	0.28735019748292956	0.43064578867818615	1.215426371789702
SLC38A5	X_48321100	"NA"	-0.17559645673162194	0.6905676936995404	0.5341452516165117
SLC38A6	14_61445264	"NA"	-0.3809575508038101	0.2275126601115322	2.13598126750157
SLC38A7	16_58712895	"NA"	-0.23768965666497355	0.3917910593192777	1.3518436192392722
SLC39A13	11_47428858	"NA"	-0.4390130698810184	0.2802960309883169	1.8349767790364455
SLC39A7	6_33165153	"NA"	-0.2509363565770286	0.25024841069113063	1.9985671882448957
SLC41A1	1_205778111	UP	-1.3661678946291476	0.19209396723570588	2.380115883410187
SLC41A2	12_105347867	"NA"	-0.18595681620044918	0.8373919839268463	0.2560249871797453
SLC43A1	11_57280663	"NA"	-0.1344018911696203	0.7094696537165153	0.4951871179574116
SLC43A3	11_57188288	"NA"	-0.5637412191706765	0.16626164156297274	2.5884727338996507
SLC44A3	1_95277745	"NA"	-1.183580956588877	0.4631572589754551	1.110425970034351
SLC44A4	6_31836415	"NA"	-1.2315562719688464	0.30112875892589513	1.7315475974575696
SLC45A1	1_8375879	UP	-1.0016030272814493	0.27375830122613537	1.8690253823883474
SLC45A1	1_8375879	UP	-1.0016030272814493	0.27375830122613537	1.8690253823883474
SLC45A2	5_33978699	"NA"	-0.2320471007780518	0.7947889200049788	0.3313563344856019
SLC45A4	8_142315209	"NA"	-0.6448695935937461	0.32591965339374107	1.6174117437351505
SLC4A10	2_162278434	"NA"	-0.8648389432900897	0.40355940248763245	1.3091470462500492
SLC5A2	16_31497401	"NA"	0.36277662250292586	0.5106406474879654	0.969619712654917
SLC5A2	16_31477155	"NA"	0.36277662250292586	0.5106406474879654	0.969619712654917
SLC5A6	2_27426055	"NA"	-0.24495388134021212	0.4448806538150819	1.1685097323860185
SLC5A7	2_108590218	DOWN	0.5851888041089586	0.405754724692012	1.301320200976592
SLC5A7	2_108590218	DOWN	0.5851888041089586	0.405754724692012	1.301320200976592
SLC5A9	1_48685214	"NA"	0.4702751506267411	0.6688037228951609	0.5803452166859149
SLC6A20	3_45832609	DOWN	0.08560587186042934	0.9241988922393503	0.11372473462090862
SLC6A3	5_1436465	"NA"	1.127998236117854	0.1484885285997325	2.7515766141746667
SLC6A5	11_20620436	"NA"	-0.4752561415514638	0.2247006502503865	2.1539237954178265
SLC7A11	4_139162896	"NA"	0.7847268823042555	0.34849263711311085	1.5207999194611383
SLC7A11-AS1	4_138977148	"NA"	0.33688741487475937	0.7196375138156954	0.4746577004252411
SLC7A14	3_170297641	DOWN	0.33055200755514313	0.6626512313687021	0.5936783484796766
SLC7A14	3_170297641	DOWN	0.33055200755514313	0.6626512313687021	0.5936783484796766
SLC7A3	X_70148529	"NA"	-0.0649944970219174	0.9566405107761229	0.06395120858267009
SLC9A3R1	17_72738651	"NA"	0.36539442408765055	0.23386479686169165	2.096253382471605
SLC9A6	X_135064405	UP	-0.44727863054192607	0.09506353189515483	3.394964186693617
SLC9A6	X_135064405	UP	-0.44727863054192607	0.09506353189515483	3.394964186693617
SLC9A6	X_135064405	UP	-0.44727863054192607	0.09506353189515483	3.394964186693617
SLC9A7	X_46612757	UP	0.5044349210957666	0.42518693358343784	1.2338308327879266
SLC9A9-AS1	3_143056093	"NA"	-1.6303164507857333	0.10121619826278071	3.30448790284596
SLC9C1	3_112010363	UP	0.1418414633322138	0.9026705735908431	0.14772851754539207
SLC9C1	3_112010363	UP	0.1418414633322138	0.9026705735908431	0.14772851754539207
SLCO2A1	3_133769565	"NA"	0.5911739677499992	0.579295517881222	0.7876285922383355
SLCO4A1	20_61272978	"NA"	0.3515349163558872	0.564147044736611	0.8258568452727036
SLCO4A1	20_61286054	"NA"	0.3515349163558872	0.564147044736611	0.8258568452727036
SLITRK1	13_84448101	DOWN	0.17957475394409173	0.8316741818715474	0.2659096485656427
SLX4IP	20_10411365	"NA"	-0.316512085585928	0.2275159159033001	2.1359606221404417
SMAD3	15_67354356	UP	-0.7165999911916927	0.09619369859920399	3.3779137999107642
SMARCA1	X_128656368	UP	0.8349807680176049	0.5512452161429895	0.8592338642656985
SMC1A	X_53446896	"NA"	-0.1976316287324389	0.5001480691893585	0.9995728258778127
SMC3	10_112327256	"NA"	-0.27558382211651633	0.3564928959292636	1.4880547674741325
SMC4	3_160112782	"NA"	-0.25921998398217827	0.5629123295750422	0.8290178467136747
SMC4	3_160120279	"NA"	-0.25921998398217827	0.5629123295750422	0.8290178467136747
SMC6	2_17926946	"NA"	-0.47717113383009746	0.10053388590140142	3.314246237442716
SMC6	2_17981026	"NA"	-0.47717113383009746	0.10053388590140142	3.314246237442716
SMCO1	3_196241199	"NA"	1.1176738211787112	0.1964564219627366	2.3477187660708565
SMCO2	12_27608437	UP	-0.12180826353297558	0.9126069382017835	0.13193447280305615
SMCP	1_152843096	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
